"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameComparatorJaccardTokenizer record1Value","[1] PlayerNameComparatorJaccardTokenizer record2Value","[1] PlayerNameComparatorJaccardTokenizer record1PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer record2PreprocessedValue","[1] PlayerNameComparatorJaccardTokenizer similarity","[1] PlayerNameComparatorJaccardTokenizer postproccesedSimilarity","[2] PlayerClubComparatorJaccard record1Value","[2] PlayerClubComparatorJaccard record2Value","[2] PlayerClubComparatorJaccard record1PreprocessedValue","[2] PlayerClubComparatorJaccard record2PreprocessedValue","[2] PlayerClubComparatorJaccard similarity","[2] PlayerClubComparatorJaccard postproccesedSimilarity","[3] PlayerNationalityComparatorJaccard record1Value","[3] PlayerNationalityComparatorJaccard record2Value","[3] PlayerNationalityComparatorJaccard record1PreprocessedValue","[3] PlayerNationalityComparatorJaccard record2PreprocessedValue","[3] PlayerNationalityComparatorJaccard similarity","[3] PlayerNationalityComparatorJaccard postproccesedSimilarity","[4] PlayerBirthDateComparatorEqual record1Value","[4] PlayerBirthDateComparatorEqual record2Value","[4] PlayerBirthDateComparatorEqual record1PreprocessedValue","[4] PlayerBirthDateComparatorEqual record2PreprocessedValue","[4] PlayerBirthDateComparatorEqual similarity","[4] PlayerBirthDateComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","real_139","prediction_5464","0.13780977864927088",,"Edimilson Fernandes","Kevin Fickentscher","Edimilson Fernandes","Kevin Fickentscher","0.0","0.0","Edimilson Fernandes","Kevin Fickentscher","Edimilson Fernandes","Kevin Fickentscher","0.0","0.0","1.FSV Mainz 05","FCSion","1.FSV Mainz 05","FCSion","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0","1996-04-15","1988-07-06","1996-04-15","1988-07-06","0.0","0.0"
"WekaMatchingRule","real_3269","prediction_7171","0.15440301426946482",,"Mert Muldur","ÖmerAli Sahiner","Mert Muldur","ÖmerAli Sahiner","0.05263157894736842","0.05263157894736842","Mert Muldur","ÖmerAli Sahiner","Mert Muldur","ÖmerAli Sahiner","0.0","0.0","Sassuolo","Konyaspor","Sassuolo","Konyaspor","0.0","0.0","Turkey","Turkey","Turkey","Turkey","1.0","1.0","1999-04-03","1992-01-02","1999-04-03","1992-01-02","0.0","0.0"
"WekaMatchingRule","real_139","prediction_5463","0.13780977864927088",,"Edimilson Fernandes","Nikola Sukacev","Edimilson Fernandes","Nikola Sukacev","0.0","0.0","Edimilson Fernandes","Nikola Sukacev","Edimilson Fernandes","Nikola Sukacev","0.0","0.0","1.FSV Mainz 05","Grasshoppers","1.FSV Mainz 05","Grasshoppers","0.0","0.0","Switzerland","Switzerland","Switzerland","Switzerland","1.0","1.0","1996-04-15","1998-02-24","1996-04-15","1998-02-24","0.0","0.0"
"WekaMatchingRule","real_3808","prediction_6526","0.13780977864927088",,"Bruno Wilson","Josué","Bruno Wilson","Josué","0.0","0.0","Bruno Wilson","Josué","Bruno Wilson","Josué","0.0","0.0","Tondela","Akhisarspor","Tondela","Akhisarspor","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1996-12-27","1990-09-17","1996-12-27","1990-09-17","0.0","0.0"
"WekaMatchingRule","real_2925","prediction_9310","0.13780977864927088",,"Oscar Plano","BorjaBastón","Oscar Plano","BorjaBastón","0.0","0.0","Oscar Plano","BorjaBastón","Oscar Plano","BorjaBastón","0.0","0.0","Real Valladolid","Alavés","Real Valladolid","Alavés","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1991-02-11","1992-08-25","1991-02-11","1992-08-25","0.0","0.0"
"WekaMatchingRule","real_770","prediction_10169","0.13780977864927088",,"Ernesto Torregrossa","Lorenzo Insigne","Ernesto Torregrossa","Lorenzo Insigne","0.0","0.0","Ernesto Torregrossa","Lorenzo Insigne","Ernesto Torregrossa","Lorenzo Insigne","0.0","0.0","Brescia","SSCNapoli","Brescia","SSCNapoli","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1992-06-28","1991-06-04","1992-06-28","1991-06-04","0.0","0.0"
"WekaMatchingRule","real_2066","prediction_5803","0.13780977864927088",,"Paul Anton","Laurentiu Corbu","Paul Anton","Laurentiu Corbu","0.0","0.0","Paul Anton","Laurentiu Corbu","Paul Anton","Laurentiu Corbu","0.0","0.0","KS Samara","St.Mirren","KS Samara","St.Mirren","0.0","0.0","Romania","Romania","Romania","Romania","1.0","1.0","1991-05-10","1994-05-10","1991-05-10","1994-05-10","0.0","0.0"
"WekaMatchingRule","real_2697","prediction_8971","0.13780977864927088",,"Xavier Mous","Mikhail Rosheuvel","Xavier Mous","Mikhail Rosheuvel","0.0","0.0","Xavier Mous","Mikhail Rosheuvel","Xavier Mous","Mikhail Rosheuvel","0.0","0.0","PEC Zwolle","NACBreda","PEC Zwolle","NACBreda","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1995-08-04","1990-08-10","1995-08-04","1990-08-10","0.0","0.0"
"WekaMatchingRule","real_2259","prediction_777",,"0","Zeki Celik","Vincent Kompany","Zeki Celik","Vincent Kompany","0.0","0.0","Zeki Celik","Vincent Kompany","Zeki Celik","Vincent Kompany","0.0","0.0","LOSC Lille","ManCity","LOSC Lille","ManCity","0.0","0.0","Turkey","Belgium","Turkey","Belgium","0.0","0.0","1997-02-17","1986-04-10","1997-02-17","1986-04-10","0.0","0.0"
"WekaMatchingRule","real_470","prediction_9019","0.13780977864927088",,"Dani de Wit","Mats Seuntjens","Dani de Wit","Mats Seuntjens","0.0","0.0","Dani de Wit","Mats Seuntjens","Dani de Wit","Mats Seuntjens","0.0","0.0","AZ Alkmaar","AZAlkmaar","AZ Alkmaar","AZAlkmaar","0.0","0.0","Netherlands","Netherlands","Netherlands","Netherlands","1.0","1.0","1998-01-28","1992-04-17","1998-01-28","1992-04-17","0.0","0.0"
"WekaMatchingRule","real_2910","prediction_9300","0.13780977864927088",,"Antonito","Sergio Álvarez","Antonito","Sergio Álvarez","0.0","0.0","Antonito","Sergio Álvarez","Antonito","Sergio Álvarez","0.0","0.0","Real Valladolid","SDEibar","Real Valladolid","SDEibar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1987-12-24","1992-01-23","1987-12-24","1992-01-23","0.0","0.0"
"WekaMatchingRule","real_2562","prediction_558","0.13780977864927088",,"Moussa Dembele","Samir Nasri","Moussa Dembele","Samir Nasri","0.0","0.0","Moussa Dembele","Samir Nasri","Moussa Dembele","Samir Nasri","0.0","0.0","Olympique Lyon","WestHam","Olympique Lyon","WestHam","0.0","0.0","France","France","France","France","1.0","1.0","1996-07-12","1987-06-26","1996-07-12","1987-06-26","0.0","0.0"
"WekaMatchingRule","real_1337","prediction_2039","0.13780977864927088",,"Clement Lenglet","Pablo Martinez","Clement Lenglet","Pablo Martinez","0.0","0.0","Clement Lenglet","Pablo Martinez","Clement Lenglet","Pablo Martinez","0.0","0.0","FC Barcelona","R.Strasbourg","FC Barcelona","R.Strasbourg","0.0","0.0","France","France","France","France","1.0","1.0","1995-06-17","1989-02-21","1995-06-17","1989-02-21","0.0","0.0"
"WekaMatchingRule","real_2838","prediction_9489","0.13780977864927088",,"Antonio Barragan","Víctor Sánchez","Antonio Barragan","Víctor Sánchez","0.0","0.0","Antonio Barragan","Víctor Sánchez","Antonio Barragan","Víctor Sánchez","0.0","0.0","Real Betis","Espanyol","Real Betis","Espanyol","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1987-06-12","1987-09-08","1987-06-12","1987-09-08","0.0","0.0"
"WekaMatchingRule","real_1105","prediction_6893","0.13780977864927088",,"Welinton Junior","Vitinho","Welinton Junior","Vitinho","0.0","0.0","Welinton Junior","Vitinho","Welinton Junior","Vitinho","0.0","0.0","Desportivo Aves","CercleBrugge","Desportivo Aves","CercleBrugge","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1993-06-08","1999-07-23","1993-06-08","1999-07-23","0.0","0.0"
"WekaMatchingRule","real_2107","prediction_9856","0.13780977864927088",,"Andrea Tabanelli","Alberto Paloschi","Andrea Tabanelli","Alberto Paloschi","0.0","0.0","Andrea Tabanelli","Alberto Paloschi","Andrea Tabanelli","Alberto Paloschi","0.0","0.0","Lecce","SPAL","Lecce","SPAL","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1990-02-02","1990-01-04","1990-02-02","1990-01-04","0.0","0.0"
"WekaMatchingRule","real_2607","prediction_7948","0.13780977864927088",,"Matchoi Djalo","Miguel Cardoso","Matchoi Djalo","Miguel Cardoso","0.0","0.0","Matchoi Djalo","Miguel Cardoso","Matchoi Djalo","Miguel Cardoso","0.0","0.0","Pacos Ferreira","DinamoMoscow","Pacos Ferreira","DinamoMoscow","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","2003-04-10","1994-06-19","2003-04-10","1994-06-19","0.0","0.0"
"WekaMatchingRule","real_2832","prediction_9480","0.13780977864927088",,"Xisco Campos","Iago Herrerín","Xisco Campos","Iago Herrerín","0.0","0.0","Xisco Campos","Iago Herrerín","Xisco Campos","Iago Herrerín","0.0","0.0","RCD Mallorca","Athletic","RCD Mallorca","Athletic","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1982-03-10","1988-01-25","1982-03-10","1988-01-25","0.0","0.0"
"WekaMatchingRule","real_2257","prediction_8536","0.13780977864927088",,"Xeka","Kikas","Xeka","Kikas","0.0","0.0","Xeka","Kikas","Xeka","Kikas","0.0","0.0","LOSC Lille","BelenensesSAD","LOSC Lille","BelenensesSAD","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1994-11-10","1998-09-17","1994-11-10","1998-09-17","0.0","0.0"
"WekaMatchingRule","real_1346","prediction_9723","0.9796358866023095","1","Marc-Andre ter Stegen","Marc0André terStegen","Marc-Andre ter Stegen","Marc0André terStegen","0.7058823529411765","0.7058823529411765","Marc-Andre ter Stegen","Marc0André terStegen","Marc-Andre ter Stegen","Marc0André terStegen","0.14285714285714285","0.14285714285714285","FC Barcelona","FCBarcelona","FC Barcelona","FCBarcelona","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1992-04-30","1992-04-30","1992-04-30","1992-04-30","1.0","1.0"
"WekaMatchingRule","real_2761","prediction_6896","0.15769016527493218",,"Kenny Lala","Yoann Etienne","Kenny Lala","Yoann Etienne","0.0625","0.0625","Kenny Lala","Yoann Etienne","Kenny Lala","Yoann Etienne","0.0","0.0","R. Strasbourg","CercleBrugge","R. Strasbourg","CercleBrugge","0.0","0.0","France","France","France","France","1.0","1.0","1991-10-03","1997-05-19","1991-10-03","1997-05-19","0.0","0.0"
"WekaMatchingRule","real_527","prediction_9597","0.13780977864927088",,"Kingsley Coman","Lucas Hernández","Kingsley Coman","Lucas Hernández","0.0","0.0","Kingsley Coman","Lucas Hernández","Kingsley Coman","Lucas Hernández","0.0","0.0","Bayern Munich","AtléticoMadrid","Bayern Munich","AtléticoMadrid","0.0","0.0","France","France","France","France","1.0","1.0","1996-06-13","1996-02-14","1996-06-13","1996-02-14","0.0","0.0"
"WekaMatchingRule","real_2007","prediction_8547","0.13780977864927088",,"Manuel Fernandes","Licá","Manuel Fernandes","Licá","0.0","0.0","Manuel Fernandes","Licá","Manuel Fernandes","Licá","0.0","0.0","Krasnodar","BelenensesSAD","Krasnodar","BelenensesSAD","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1986-02-05","1988-09-08","1986-02-05","1988-09-08","0.0","0.0"
"WekaMatchingRule","real_1806","prediction_3720","0.13780977864927088",,"Rami Hajal","Mattias AlmeidaSundell","Rami Hajal","Mattias AlmeidaSundell","0.0","0.0","Rami Hajal","Mattias AlmeidaSundell","Rami Hajal","Mattias AlmeidaSundell","0.0","0.0","Heerenveen","Helsingborg","Heerenveen","Helsingborg","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2001-09-17","1999-05-04","2001-09-17","1999-05-04","0.0","0.0"
"WekaMatchingRule","real_1806","prediction_3721","0.13780977864927088",,"Rami Hajal","Johan Persson","Rami Hajal","Johan Persson","0.0","0.0","Rami Hajal","Johan Persson","Rami Hajal","Johan Persson","0.0","0.0","Heerenveen","Helsingborg","Heerenveen","Helsingborg","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0","2001-09-17","1984-06-20","2001-09-17","1984-06-20","0.0","0.0"
"WekaMatchingRule","real_2884","prediction_5549","0.13780977864927088",,"Aihen Munoz","Víctor Ruiz","Aihen Munoz","Víctor Ruiz","0.0","0.0","Aihen Munoz","Víctor Ruiz","Aihen Munoz","Víctor Ruiz","0.0","0.0","Real Sociedad","FCSt.Gallen","Real Sociedad","FCSt.Gallen","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1997-08-16","1993-11-02","1997-08-16","1993-11-02","0.0","0.0"
"WekaMatchingRule","real_3702","prediction_5462","0.13780977864927088",,"Gaetan Belaud","Anthony Maisonnial","Gaetan Belaud","Anthony Maisonnial","0.0","0.0","Gaetan Belaud","Anthony Maisonnial","Gaetan Belaud","Anthony Maisonnial","0.0","0.0","Stade Brest 29","FCSion","Stade Brest 29","FCSion","0.0","0.0","France","France","France","France","1.0","1.0","1986-09-16","1998-03-23","1986-09-16","1998-03-23","0.0","0.0"
"WekaMatchingRule","real_3357","prediction_1374","0.13780977864927088",,"Michael Ratajczak","Benjamin Hübner","Michael Ratajczak","Benjamin Hübner","0.0","0.0","Michael Ratajczak","Benjamin Hübner","Michael Ratajczak","Benjamin Hübner","0.0","0.0","SC Paderborn","TSGHoffenheim","SC Paderborn","TSGHoffenheim","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1982-04-16","1989-07-04","1982-04-16","1989-07-04","0.0","0.0"
"WekaMatchingRule","real_3113","prediction_6921","0.13780977864927088",,"Gaetan Hendrickx","Logan Ndenbe","Gaetan Hendrickx","Logan Ndenbe","0.0","0.0","Gaetan Hendrickx","Logan Ndenbe","Gaetan Hendrickx","Logan Ndenbe","0.0","0.0","RSC Charleroi","KVOostende","RSC Charleroi","KVOostende","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1995-03-30","2000-02-09","1995-03-30","2000-02-09","0.0","0.0"
"WekaMatchingRule","real_3218","prediction_10123","0.13780977864927088",,"Wladimiro Falcone","Danilo D'Ambrosio","Wladimiro Falcone","Danilo D'Ambrosio","0.0","0.0","Wladimiro Falcone","Danilo D'Ambrosio","Wladimiro Falcone","Danilo D'Ambrosio","0.0","0.0","Sampdoria","Inter","Sampdoria","Inter","0.0","0.0","Italy","Italy","Italy","Italy","1.0","1.0","1995-04-12","1988-09-09","1995-04-12","1988-09-09","0.0","0.0"
"WekaMatchingRule","real_1151","prediction_2953","0.13780977864927088",,"Sebastian Szymanski","Piotr Swiatko","Sebastian Szymanski","Piotr Swiatko","0.0","0.0","Sebastian Szymanski","Piotr Swiatko","Sebastian Szymanski","Piotr Swiatko","0.0","0.0","Dinamo Moscow","WislaKraków","Dinamo Moscow","WislaKraków","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0","1999-05-10","1999-05-29","1999-05-10","1999-05-29","0.0","0.0"
"WekaMatchingRule","real_2486","prediction_9718","0.13780977864927088",,"Theo Valls","Samuel Umtiti","Theo Valls","Samuel Umtiti","0.0","0.0","Theo Valls","Samuel Umtiti","Theo Valls","Samuel Umtiti","0.0","0.0","Nimes Olympique","FCBarcelona","Nimes Olympique","FCBarcelona","0.0","0.0","France","France","France","France","1.0","1.0","1995-12-18","1993-11-14","1995-12-18","1993-11-14","0.0","0.0"
"WekaMatchingRule","real_3937","prediction_8816","0.13780977864927088",,"Samir","João Schmidt","Samir","João Schmidt","0.0","0.0","Samir","João Schmidt","Samir","João Schmidt","0.0","0.0","Udinese Calcio","RioAveFC","Udinese Calcio","RioAveFC","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1994-12-05","1993-05-19","1994-12-05","1993-05-19","0.0","0.0"
"WekaMatchingRule","real_694","prediction_1194","0.13780977864927088",,"Patrick Herrmann","Florent Muslija","Patrick Herrmann","Florent Muslija","0.0","0.0","Patrick Herrmann","Florent Muslija","Patrick Herrmann","Florent Muslija","0.0","0.0","Bor. M'gladbach","Hannover96","Bor. M'gladbach","Hannover96","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1991-02-12","1998-07-06","1991-02-12","1998-07-06","0.0","0.0"
"WekaMatchingRule","real_2645","prediction_2799","0.9902176010626135","1","Thiago Silva","Thiago Silva","Thiago Silva","Thiago Silva","1.0","1.0","Thiago Silva","Thiago Silva","Thiago Silva","Thiago Silva","1.0","1.0","Paris SG","ParisSG","Paris SG","ParisSG","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1984-09-22","1984-09-22","1984-09-22","1984-09-22","1.0","1.0"
"WekaMatchingRule","real_2596","prediction_2716","0.13780977864927088",,"Bruno Santos","Paulinho","Bruno Santos","Paulinho","0.0","0.0","Bruno Santos","Paulinho","Bruno Santos","Paulinho","0.0","0.0","Pacos Ferreira","LevskiSofia","Pacos Ferreira","LevskiSofia","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1993-02-07","1993-05-29","1993-02-07","1993-05-29","0.0","0.0"
"WekaMatchingRule","real_3424","prediction_10339","0.13780977864927088",,"Jesus Navas","Dani Benítez","Jesus Navas","Dani Benítez","0.0","0.0","Jesus Navas","Dani Benítez","Jesus Navas","Dani Benítez","0.0","0.0","Sevilla FC","AELLimassol","Sevilla FC","AELLimassol","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1985-11-21","1987-04-07","1985-11-21","1987-04-07","0.0","0.0"
"WekaMatchingRule","real_1978","prediction_1219","0.13780977864927088",,"Laurent Depoitre","Ismail Azzaoui","Laurent Depoitre","Ismail Azzaoui","0.0","0.0","Laurent Depoitre","Ismail Azzaoui","Laurent Depoitre","Ismail Azzaoui","0.0","0.0","KAA Gent","VfLWolfsburg","KAA Gent","VfLWolfsburg","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1988-12-07","1998-01-06","1988-12-07","1998-01-06","0.0","0.0"
"WekaMatchingRule","real_3056","prediction_5658","0.13780977864927088",,"Matheus","Araujo","Matheus","Araujo","0.0","0.0","Matheus","Araujo","Matheus","Araujo","0.0","0.0","Royal Antwerp","FKLviv","Royal Antwerp","FKLviv","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1992-01-22","1998-08-07","1992-01-22","1998-08-07","0.0","0.0"
"WekaMatchingRule","real_2150","prediction_396","0.13780977864927088",,"Harvey Barnes","Simon Francis","Harvey Barnes","Simon Francis","0.0","0.0","Harvey Barnes","Simon Francis","Harvey Barnes","Simon Francis","0.0","0.0","Leicester","Bournemouth","Leicester","Bournemouth","0.0","0.0","England","England","England","England","1.0","1.0","1997-12-09","1985-02-16","1997-12-09","1985-02-16","0.0","0.0"
"WekaMatchingRule","real_2480","prediction_9716","0.13780977864927088",,"Renaud Ripart","Clément Lenglet","Renaud Ripart","Clément Lenglet","0.0","0.0","Renaud Ripart","Clément Lenglet","Renaud Ripart","Clément Lenglet","0.0","0.0","Nimes Olympique","FCBarcelona","Nimes Olympique","FCBarcelona","0.0","0.0","France","France","France","France","1.0","1.0","1993-03-14","1995-06-17","1993-03-14","1995-06-17","0.0","0.0"
"WekaMatchingRule","real_3056","prediction_5657","0.13780977864927088",,"Matheus","Bruno","Matheus","Bruno","0.0","0.0","Matheus","Bruno","Matheus","Bruno","0.0","0.0","Royal Antwerp","FKLviv","Royal Antwerp","FKLviv","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1992-01-22","1996-03-24","1992-01-22","1996-03-24","0.0","0.0"
"WekaMatchingRule","real_2367","prediction_1547","0.15140433317869215",,"Fode Ballo-Toure","Corentin Tolisso","Fode Ballo-Toure","Corentin Tolisso","0.043478260869565216","0.043478260869565216","Fode Ballo-Toure","Corentin Tolisso","Fode Ballo-Toure","Corentin Tolisso","0.0","0.0","Monaco","BayernMunich","Monaco","BayernMunich","0.0","0.0","France","France","France","France","1.0","1.0","1997-01-03","1994-08-03","1997-01-03","1994-08-03","0.0","0.0"
"WekaMatchingRule","real_1127","prediction_1969","0.13780977864927088",,"Senou Coulibaly","Loïc Perrin","Senou Coulibaly","Loïc Perrin","0.0","0.0","Senou Coulibaly","Loïc Perrin","Senou Coulibaly","Loïc Perrin","0.0","0.0","Dijon","Saint0Étienne","Dijon","Saint0Étienne","0.0","0.0","France","France","France","France","1.0","1.0","1994-09-04","1985-08-07","1994-09-04","1985-08-07","0.0","0.0"
"WekaMatchingRule","real_2847","prediction_9495","0.13780977864927088",,"Joel Robles","Dídac Vilà","Joel Robles","Dídac Vilà","0.0","0.0","Joel Robles","Dídac Vilà","Joel Robles","Dídac Vilà","0.0","0.0","Real Betis","Espanyol","Real Betis","Espanyol","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0","1990-06-17","1989-06-09","1990-06-17","1989-06-09","0.0","0.0"
"WekaMatchingRule","real_2113","prediction_8654","0.13780977864927088",,"Diego Farias","LuizPhellype","Diego Farias","LuizPhellype","0.0","0.0","Diego Farias","LuizPhellype","Diego Farias","LuizPhellype","0.0","0.0","Lecce","SportingCP","Lecce","SportingCP","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0","1990-05-10","1993-09-27","1990-05-10","1993-09-27","0.0","0.0"
"WekaMatchingRule","real_3539","prediction_379","0.13780977864927088",,"Ryan Bertrand","Conor Coady","Ryan Bertrand","Conor Coady","0.0","0.0","Ryan Bertrand","Conor Coady","Ryan Bertrand","Conor Coady","0.0","0.0","Southampton","Wolves","Southampton","Wolves","0.0","0.0","England","England","England","England","1.0","1.0","1989-08-05","1993-02-25","1989-08-05","1993-02-25","0.0","0.0"
"WekaMatchingRule","real_3848","prediction_1880","0.13780977864927088",,"Nicolas N'Koulou","Ambroise Oyongo","Nicolas N'Koulou","Ambroise Oyongo","0.0","0.0","Nicolas N'Koulou","Ambroise Oyongo","Nicolas N'Koulou","Ambroise Oyongo","0.0","0.0","Torino","Montpellier","Torino","Montpellier","0.0","0.0","Cameroon","Cameroon","Cameroon","Cameroon","1.0","1.0","1990-03-27","1991-06-22","1990-03-27","1991-06-22","0.0","0.0"
"WekaMatchingRule","real_2905","prediction_2200","0.13780977864927088",,"Robin Le Normand","Djibril Sidibé","Robin Le Normand","Djibril Sidibé","0.0","0.0","Robin Le Normand","Djibril Sidibé","Robin Le Normand","Djibril Sidibé","0.0","0.0","Real Sociedad","Monaco","Real Sociedad","Monaco","0.0","0.0","France","France","France","France","1.0","1.0","1996-11-11","1992-07-29","1996-11-11","1992-07-29","0.0","0.0"
"WekaMatchingRule","real_971","prediction_1219","0.13780977864927088",,"Thibo Somers","Ismail Azzaoui","Thibo Somers","Ismail Azzaoui","0.0","0.0","Thibo Somers","Ismail Azzaoui","Thibo Somers","Ismail Azzaoui","0.0","0.0","Cercle Brugge","VfLWolfsburg","Cercle Brugge","VfLWolfsburg","0.0","0.0","Belgium","Belgium","Belgium","Belgium","1.0","1.0","1999-03-16","1998-01-06","1999-03-16","1998-01-06","0.0","0.0"
"WekaMatchingRule","real_3453","prediction_10368","0.13780977864927088",,"Leon Clarke","Keanan Bennetts","Leon Clarke","Keanan Bennetts","0.0","0.0","Leon Clarke","Keanan Bennetts","Leon Clarke","Keanan Bennetts","0.0","0.0","Sheffield Utd.","Bor.M'gladbach","Sheffield Utd.","Bor.M'gladbach","0.0","0.0","England","England","England","England","1.0","1.0","1985-02-10","1999-03-09","1985-02-10","1999-03-09","0.0","0.0"
"WekaMatchingRule","real_4062","prediction_2721","0.13780977864927088",,"Josuha Guilavogui","Anthony Belmonte","Josuha Guilavogui","Anthony Belmonte","0.0","0.0","Josuha Guilavogui","Anthony Belmonte","Josuha Guilavogui","Anthony Belmonte","0.0","0.0","VfL Wolfsburg","LevskiSofia","VfL Wolfsburg","LevskiSofia","0.0","0.0","France","France","France","France","1.0","1.0","1990-09-19","1995-10-16","1990-09-19","1995-10-16","0.0","0.0"
"WekaMatchingRule","real_1442","prediction_2149","0.13780977864927088",,"Alexandre Olliero","Adil Rami","Alexandre Olliero","Adil Rami","0.0","0.0","Alexandre Olliero","Adil Rami","Alexandre Olliero","Adil Rami","0.0","0.0","FC Nantes","Marseille","FC Nantes","Marseille","0.0","0.0","France","France","France","France","1.0","1.0","1996-02-15","1985-12-27","1996-02-15","1985-12-27","0.0","0.0"
"WekaMatchingRule","real_1858","prediction_1352","0.13780977864927088",,"Lennart Czyborra","Lars Bender","Lennart Czyborra","Lars Bender","0.0","0.0","Lennart Czyborra","Lars Bender","Lennart Czyborra","Lars Bender","0.0","0.0","Heracles Almelo","Bay.Leverkusen","Heracles Almelo","Bay.Leverkusen","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1999-05-03","1989-04-27","1999-05-03","1989-04-27","0.0","0.0"
"WekaMatchingRule","real_188","prediction_4041","0.13780977864927088",,"Aleksandar Bjelica","Lazar Sarenac","Aleksandar Bjelica","Lazar Sarenac","0.0","0.0","Aleksandar Bjelica","Lazar Sarenac","Aleksandar Bjelica","Lazar Sarenac","0.0","0.0","ADO Den Haag","Macva","ADO Den Haag","Macva","0.0","0.0","Serbia","Serbia","Serbia","Serbia","1.0","1.0","1994-01-07","1999-04-19","1994-01-07","1999-04-19","0.0","0.0"
"WekaMatchingRule","real_2652","prediction_9933","0.9902176010626135","1","Bruno Alves","Bruno Alves","Bruno Alves","Bruno Alves","1.0","1.0","Bruno Alves","Bruno Alves","Bruno Alves","Bruno Alves","1.0","1.0","Parma","Parma","Parma","Parma","1.0","1.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0","1981-11-27","1981-11-27","1981-11-27","1981-11-27","1.0","1.0"
"WekaMatchingRule","real_540","prediction_1486","0.9692292640179122","1","Thomas Muller","Thomas Müller","Thomas Muller","Thomas Müller","0.5384615384615384","0.5384615384615384","Thomas Muller","Thomas Müller","Thomas Muller","Thomas Müller","0.3333333333333333","0.3333333333333333","Bayern Munich","BayernMunich","Bayern Munich","BayernMunich","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0","1989-09-13","1989-09-13","1989-09-13","1989-09-13","1.0","1.0"
"WekaMatchingRule","real_3450","prediction_289","0.13780977864927088",,"John Lundstram","James Tarkowski","John Lundstram","James Tarkowski","0.0","0.0","John Lundstram","James Tarkowski","John Lundstram","James Tarkowski","0.0","0.0","Sheffield Utd.","Burnley","Sheffield Utd.","Burnley","0.0","0.0","England","England","England","England","1.0","1.0","1994-02-18","1992-11-19","1994-02-18","1992-11-19","0.0","0.0"
"WekaMatchingRule","real_1031","prediction_252",,"0","Dion Henry","Marios Poutziouris","Dion Henry","Marios Poutziouris","0.0","0.0","Dion Henry","Marios Poutziouris","Dion Henry","Marios Poutziouris","0.0","0.0","Crystal Palace","ErmisAradippou","Crystal Palace","ErmisAradippou","0.0","0.0","England","Cyprus","England","Cyprus","0.0","0.0","1997-09-12","1993-12-08","1997-09-12","1993-12-08","0.0","0.0"
